0.0829714
0.0148002
0.0931966
0.0145737
0.0546123
0.0296809
0.108814
0.206948
0.0543264
0.142646
0.137188
0.0390358
0.165482
0.0637724
0.0866426
0.103617
0.0396963
0.0780069
0.0873193
0.123445
0.0241313
0.0098044
0.0745564
0.0885173
0.0943724
0.0446539
0.089131
0.0292141
0.209164
0.0296721
0.0690335
0.0243902
0.0294797
0.0389959
0.0242884
0.0338786
0.0432672
0.0498157
0.0196696
0.0698045
0.376418
0.0345594
0.0581395
0.0630976
0.060247
0.155174
0.0640962
0.0600691
0.102284
0.519124
0.0699371
0.0437148
0.152499
0.054372
0.0811146
0.0930779
0.0289226
0.147565
0.0534967
0.0490942
0.0745156
0.0243891
0.2666
0.0341997
0.0832436
0.0784968
0.138047
0.0388992
0.173302
0.0974611
0.0635107
0.0146356
0.112266
0.132606
0.121975
0.0247549
0.0146699
0.0882742
0.0342265
0.13172
0.0537477
0.142921
0.207264
0.0491087
0.185774
0.0530018
0.0776322
0.0392696
0.0343205
0.0820345
0.0776812
0.0246719
0.0338066
0.0340765
0.0823444
0.0970261
0.227526
0.0297427
0.00989022
0.0488281
