1.65464
1.56817
1.75913
1.50491
1.60739
1.83015
1.69669
1.74767
1.61076
1.79646
2.01854
1.86935
1.78152
1.63837
1.77743
1.72305
1.63812
1.93721
1.69612
1.6673
1.7739
1.61696
1.61148
1.74645
1.62297
1.67883
1.72016
1.64109
1.64299
1.69738
1.70617
1.80639
1.52547
1.736
1.58827
1.66813
1.71604
1.60629
1.74126
1.60788
1.68776
1.54029
1.65036
1.67475
1.73944
1.75095
1.73949
1.6945
1.69486
1.52193
1.83314
1.65575
1.76041
1.58674
1.47159
1.66698
1.58358
1.76442
1.69927
1.58608
1.95101
1.77611
1.65303
1.7689
1.73232
1.85885
1.54399
1.70358
1.91251
1.79375
1.54003
1.62804
1.86575
1.70363
1.73824
1.55109
1.54444
1.55961
1.84568
1.7823
1.62077
1.62737
1.80129
1.49016
1.7008
1.43846
1.59054
1.68967
1.52636
1.78008
1.67814
1.72119
1.76031
1.50581
1.70653
1.78976
1.73942
1.65325
1.62689
1.8293
