2.19623
2.29939
2.26399
2.07229
2.34912
2.30958
2.26369
2.27567
2.34555
2.29655
2.23221
2.09509
2.23886
2.28218
2.26787
2.33531
2.41658
2.32662
2.23198
2.36164
2.1703
2.25273
2.08288
2.13532
2.2665
2.1429
2.2441
2.25746
2.01043
2.2074
2.21816
2.25124
2.23717
2.27239
2.33569
2.19649
2.23449
2.10733
2.16769
2.36818
2.18976
2.26357
2.28427
2.3132
2.33791
2.3315
2.22622
2.19469
2.17731
2.18704
2.22528
2.26122
2.12277
2.40971
2.32768
2.0709
2.30458
2.07824
2.2857
2.38699
2.29011
2.40007
2.23143
2.20445
2.29217
2.29709
2.10788
2.1897
2.45864
2.44494
2.22329
2.45944
2.21378
2.28361
2.2262
2.55977
2.35392
2.16526
2.2509
2.23764
2.18211
2.10823
2.35423
2.18852
2.80669
2.1347
2.2031
2.25146
2.23454
2.13987
2.35324
2.34152
2.27156
2.35962
2.03175
2.15492
2.25082
2.16052
2.1099
2.09763
